Rank,Title,Username,Rating,Score,Performance,Team
713,,Fran_23_2000,1824,0,,
714,,Kiara_Tapia,1823,0,,
715,,elimpostor88,1823,0,,
716,,Brayanbd,1823,0,,
717,,Rampla,1823,0,,
718,,baskk,1819,0,,
719,,Rey_Phantom,1817,0,,
720,,scorpoka,1801,0,,
721,,URUGUAYO83,1796,0,,
722,,ivanbravo,1793,0,,
723,,AxlCrz,1792,0,,
724,,SoycomoTal,1792,0,,
725,,Ajedrez1237,1781,0,,
726,,zayd89,1776,0,,
727,,Chalitoxdxd,1774,0,,
728,,liondehierro,1769,0,,
729,,Elcarlitosdelperu_nu,1764,0,,
730,,Kanaphe,1754,0,,
731,,Sylar123,1750,0,,
732,,Chevy21,1747,0,,
733,,BrunoChess32,1741,0,,
734,,Emilio_Bruna,1741,0,,
735,,JosepExperience,1739,0,,
736,,francisquitomanuel,2098,0,1738,
737,,MathiArt,2064,0,1738,
738,,MarcoCiafa,1735,0,,
739,,faromerocu,1730,0,,
740,,EntrenoFuerte,1727,0,,
741,,Mario_Rober,1722,0,,
742,,Altuzarra2002,1721,0,,
743,,Yesid0727,1729,0,1718,
744,,Matoloko,1717,0,,
745,,manzanapodrida22,1713,0,,
746,,Cipa7541,1710,0,,
747,,AndreuR,1710,0,,
748,,Milochess91,1709,0,,
749,,CarloDanielCR,1707,0,,
750,,CarlosOJ_6S0L,1706,0,,
751,,GonzalezNico,1704,0,,
752,,AlejoAjedrez,1704,0,,
753,,VonDiego,1702,0,,
754,,k03a,1701,0,,
755,,Dr_ELK,1700,0,,
756,,Estebancdc,1699,0,,
757,,Sebastian_sof,1699,0,,
758,,Diegofc27,1692,0,,
759,,angel12232,1691,0,,
760,,islafuego078,1691,0,,
761,,CalmDust,1684,0,,
762,,PabloAD667,1679,0,,
763,,Diego148,1669,0,,
764,,chatungo069,1665,0,,
765,,Dyzrog,1661,0,,
766,,uruguayo1891,1660,0,,
767,,Alito089rubio,1660,0,,
768,,AlexRodrigo20,1660,0,,
769,,Oliver331,1655,0,,
770,,ObedMendez,1654,0,,
771,,andresm1705,1651,0,,
772,,eBejar,1650,0,,
773,,Kevinubd,1639,0,1650,
774,,Alienag7ffiqv3719,1648,0,,
775,,GatoKawaiiDesuNe,1643,0,,
776,,jo6075,1642,0,,
777,,ahrodoviedo,1641,0,,
778,,gquino,1641,0,,
779,,Josesilva160,1639,0,,
780,,Huerta280216,1638,0,,
781,,yomainere,1636,0,,
782,,Falzr10,1635,0,,
783,,anic17,1634,0,,
784,,RAafa123321,1631,0,,
785,,gsts55,1630,0,,
786,,klyonline,1629,0,,
787,,d4rkproject,1626,0,,
788,,benbenjajaminman,1625,0,,
789,,orislaff,1620,0,,
790,,Vitoches,1619,0,,
791,,apoteosis-02,1619,0,,
792,,jcalvarezv,1617,0,,
793,,Nicolas9001,1616,0,,
794,,Errante91,1611,0,,
795,,lutino1000,1609,0,,
796,,SepulvedaChanci,1609,0,,
797,,Evagato,1606,0,,
798,,elrojas,1606,0,,
799,,sr1212MINI,1605,0,,
800,,RODRIGOVS2801,1603,0,,
801,,PAGV,1601,0,,
802,,boomglazzz,1601,0,,
803,,JuanPabloRubiano,1600,0,,
804,,juanalvarez3,1600,0,,
805,,ChessBlink05,1598,0,,
806,,Riga0187,1595,0,,
807,,jesuscasaverde-bels,1594,0,,
808,,aglr97,1594,0,,
809,,jaimeganeas,1592,0,,
810,,shen13_bbx,1592,0,,
811,,ilheredero,1717,0,1591,
812,,orangesaft,1585,0,,
813,,RumsSFC,1584,0,,
814,,srivero29,1583,0,,
815,,EnriqueVII,1581,0,,
816,,Perini2006,1581,0,,
817,,lcomontenegro,1579,0,,
818,,lucasrao98,1574,0,,
819,,Ficapro0,1570,0,,
820,,Adriangru,1568,0,,
821,,Rafaelfranklin,1568,0,,
822,,fernais,1612,0,1567,
823,,juaniselvas,2038,0,1563,
824,,Bryan_Vences_007,1559,0,,
825,,Zoom55,1559,0,,
826,,Genji_Sam,1556,0,,
827,,chacarita1010,1556,0,,
828,,f3changa,1550,0,,
829,,murillo666666,1549,0,,
830,,Fabian2402,1548,0,,
831,,zacatelco93,1546,0,,
832,,Carlos_YT,1542,0,,
833,,RaTauro,1540,0,,
834,,kevin1234567,1540,0,,
835,,DaniPradillos,1538,0,,
836,,IanChesscom,1535,0,,
837,,J_a-m_e-s,1534,0,,
838,,montacarga,1745,0,1534,
839,,HARBEY1,1533,0,,
840,,Raziel50,1530,0,,
841,,razr21haxball,1528,0,,
842,,fer_conesa,1527,0,,
843,,OldBlindLion,1526,0,,
844,,David14arg,1519,0,,
845,,E_GMartinez,1518,0,,
846,,harperlewis,1518,0,,
847,,MANOLO427,1513,0,,
848,,ChinChan44,1512,0,,
849,,emildia,1508,0,,
850,,Osjkar,1507,0,,
851,,Bryandroid,1506,0,,
852,,juligan14247,1504,0,,
853,,SERGIOMATIAS8,1501,0,,
854,,Antonioputoamo,1501,0,,
855,,Andr3a3061,1500,0,,
856,,Brujorujo,1500,0,,
857,,EmAnEiToR,1500,0,,
858,,Jebusdatolo,1500,0,,
859,,tytoelgambi,1500,0,,
860,,Mathiuh,1500,0,,
861,,Eskueron1096,1500,0,,
862,,NelliMarz,1500,0,,
863,,ElTitoMateo,1500,0,,
864,,ANDRES2843,1500,0,,
865,,Ignacio_2005,1500,0,,
866,,AnthonyPachecoG,1500,0,,
867,,iniituolll,1500,0,,
868,,JulioMR7,1500,0,,
869,,Isai123,1500,0,,
870,,EstickBacks129,1500,0,,
871,,Cabo_1,1500,0,,
872,,KingGoji,1500,0,,
873,,El_Profe_Jonathan,1500,0,,
874,,alexgonza13,1500,0,,
875,,cvlopez,1500,0,,
876,,martinluisoner,1500,0,,
877,,PianistG789,1500,0,,
878,,V4LGUERRA,1500,0,,
879,,Kimikaze13u,1500,0,,
880,,Alvaroger,1500,0,,
881,,Yerson1090,1500,0,,
882,,M4checo,1500,0,,
883,,EvFrank,1500,0,,
884,,MarcoGarba04,1500,0,,
885,,Maumax3790,1500,0,,
886,,v_antonio94,1500,0,,
887,,pawnn98,1500,0,,
888,,Meztor,1500,0,,
889,,Antonella-Luck,1500,0,,
890,,Nacholopez7,1500,0,,
891,,JoaoURU,1500,0,,
892,,alakar0999,1500,0,,
893,,podino1,1500,0,,
894,,Santy13Caba,1500,0,,
895,,Holstein1,1500,0,,
896,,Kevinimpact,1500,0,,
897,,variantegromenauer,1500,0,,
898,,Kerry_Kaberga_Luison,1500,0,,
899,,tobiasromerocarlsen,1500,0,,
900,,LizardWizard1334,1500,0,,
901,,ROGGER78,1500,0,,
902,,GabriPlana,1500,0,,
903,,richuziel,1500,0,,
904,,Freddy_Ginez,1500,0,,
905,,j507,1500,0,,
906,,Mireee,1500,0,,
907,,YairCobain,1500,0,,
908,,HectorJhoZ,1500,0,,
909,,Feelav,1500,0,,
910,,HombreGris,1500,0,,
911,,suppa99,1500,0,,
912,,SoyUnOmbligo7,1500,0,,
913,,H_mago,1500,0,,
914,,Juan8423,1500,0,,
915,,masnchz,1500,0,,
916,,Eldifa,1500,0,,
917,,LACASADELOSJUEGOS,1500,0,,
918,,crispa86,1500,0,,
919,,Angelox296922,1500,0,,
920,,EloyMartinezFK,1500,0,,
921,,Antonio_chess12,1500,0,,
922,,Chechire07,1500,0,,
923,,xsasukegamerx,1500,0,,
924,,jaben10,1500,0,,
925,,senaxio,1500,0,,
926,,Teemonio90,1500,0,,
927,,YoelArroyo0101,1500,0,,
928,,DaniloETP,1500,0,,
929,,sorido0,1500,0,,
930,,Josuelocote777,1500,0,,
931,,Billyjose07,1500,0,,
932,,SrBaizaMx,1500,0,,
933,,Conjuncion,1500,0,,
934,,Ryze_aguxtin77,1500,0,,
935,,Juanmacabezon,1500,0,,
936,,Denon1010,1500,0,,
937,,CC27,1500,0,,
938,,Zeronomasklol,1500,0,,
939,,Adrian1811,1500,0,,
940,,cris2701,1500,0,,
941,,raquel_nevarez,1500,0,,
942,,Jairlml,1500,0,,
943,,Gary16,1500,0,,
944,,franciscojaviernogue,1500,0,,
945,,Gustavo_moctezuma,1500,0,,
946,,ggarciac,1500,0,,
947,,Drcesarledezma,1500,0,,
948,,ler01,1500,0,,
949,,soyunluisoner,1500,0,,
950,,Lucasinfanzon,1500,0,,
951,,EROSNEITOR,1500,0,,
952,,elXIXOS,1500,0,,
953,,Sherete,1500,0,,
954,,TahirS,1500,0,,
955,,Lelian18,1500,0,,
956,,Daineryss,1500,0,,
957,,MrHumanxz,1497,0,,
958,,CarpeDiem04,1497,0,,
959,,Marblanyen,1494,0,,
960,,StefanoA_6CAN,1493,0,,
961,,ArailymESP,1492,0,,
962,,jimmy4,1490,0,,
963,,Jalfi40,1488,0,,
964,,Gabyocho,1487,0,,
965,,GameplannerMP,1486,0,,
966,,Ricardominguero,1479,0,,
967,,AsTro06,1475,0,,
968,,Esparrago_lunar,1474,0,,
969,,Lais_N,1471,0,,
970,,Almafuerte1960,1471,0,,
971,,Sirchufi,1468,0,,
972,,Luxtis,1468,0,,
973,,AgusAjedrez,1468,0,,
974,,matias908,1466,0,,
975,,DAVID200108,1464,0,,
976,,Jaen_Jesus_SF,1463,0,,
977,,Flasita,1457,0,,
978,,elpanaarabe,1456,0,,
979,,aguila_de-orofino,1454,0,,
980,,Aondor,1454,0,,
981,,EmpanadasConMayonesa,1450,0,,
982,,PLAYERZREX,1450,0,,
983,,A62058218RICARDO,1449,0,,
984,,Tony301,1449,0,,
985,,Lalolema,1448,0,,
986,,xNeeKzZy,1448,0,,
987,,bettogeldres,1447,0,,
988,,Cristg05,1445,0,,
989,,AspiradoraTurboMix,1444,0,,
990,,andres_fysikk15,1442,0,,
991,,kusanami,1442,0,,
992,,I_Ezequiel,1438,0,,
993,,Julian_V21,1436,0,,
994,,Andres128chess,1427,0,,
995,,sr_l4m4rk4,1425,0,,
996,,zulon,1423,0,,
997,,PeperoPep,1421,0,,
998,,facundoeldios,1283,0,1421,
999,,JhomarL,1417,0,,
1000,,ElDePoRaBlE,1414,0,,
1001,,Mamo115,1412,0,,
1002,,Angel_Toledo,1412,0,,
1003,,jmnunezd,1410,0,,
1004,,JesusMontesChess,1410,0,,
1005,,Gallo_con_Tennis,1408,0,,
1006,,YaelSandria,1407,0,,
1007,,LaNutriaTactica,1404,0,,
1008,,TBLebowsky,1402,0,,
1009,,mostroosbourne,1402,0,,
1010,,Diegomagical,1401,0,,
1011,,ANDERX-FISCHER,1400,0,,
1012,,Layunplay,1399,0,,
1013,,S-Chabela,1399,0,,
1014,,AngelMigGG,1398,0,,
1015,,nefalden,1397,0,,
1016,,da14,1391,0,,
1017,,isaac_lopez03,1391,0,,
1018,,JCPSNMSnK,1389,0,,
1019,,Arkooc,1883,0,1389,
1020,,Donvergas69,1388,0,,
1021,,iabarragan,1386,0,,
1022,,BenjyFishy8,1384,0,,
1023,,luigibernardo1985,1382,0,,
1024,,Starkion,1381,0,,
1025,,rauledinson,1380,0,,
1026,,Carlosxd1234,1380,0,,
1027,,Andres_292,1374,0,,
1028,,IngGerald,1374,0,,
1029,,PedroGodMode,1603,0,1373,
1030,,B71559133EDGARD,1370,0,,
1031,,camilocena,1367,0,,
1032,,JMSHDZG-04,1365,0,,
1033,,Santiago_180,1364,0,,
1034,,rtarjuel,1361,0,,
1035,,trickster098,1360,0,,
1036,,Alther,1357,0,,
1037,,David_Reies14,1356,0,,
1038,,MateoAbc99,1265,0,1355,
1039,,ebg1487,1353,0,,
1040,,MIGUELTOVAR,1350,0,,
1041,,Meddle271,1346,0,,
1042,,tomasmartinez1345,1344,0,,
1043,,victorgumball,1343,0,,
1044,,IgnacioFS00,1343,0,,
1045,,Pistachit0,1342,0,,
1046,,Emmasofia2021,1342,0,,
1047,,walvenpy,1339,0,,
1048,,luciamartinez11,1335,0,,
1049,,Dan_nydaniel,1403,0,1334,
1050,,CulturedConcert,1334,0,,
1051,,almighty7382,1331,0,,
1052,,MrExon,1331,0,,
1053,,joaquinnlopezz,1330,0,,
1054,,IvanTorralba12,1330,0,,
1055,,PracticeGame3,1328,0,,
1056,,Disuasor,1326,0,,
1057,,Criscolo,1326,0,,
1058,,reyygaruffa,1324,0,,
1059,,Chuelo21,1323,0,,
1060,,oscarmaximus,1322,0,,
1061,,Niser77,1322,0,,
1062,,JaimeSantanaMG,1321,0,,
1063,,joanvendrell,1319,0,,
1064,,Dhubax,1319,0,,
1065,,Armangod,1318,0,,
1066,,Fren0,1317,0,,
1067,,Max_Klausner,1315,0,,
1068,,Angelatibagla,1315,0,,
1069,,DylanSsehc,1310,0,,
1070,,JoshuaRLL,1307,0,,
1071,,gmarance,2119,0,1307,
1072,,GhostSM,1304,0,,
1073,,Mariano28,1304,0,,
1074,,Gabrielplz1,1304,0,,
1075,,Mestizo1991,1304,0,,
1076,,daaniaguilaar,1296,0,,
1077,,ajedrizate1,1295,0,,
1078,,MartinMolina15,1294,0,,
1079,,zaid_samuel,1291,0,,
1080,,irwingiyml,1290,0,,
1081,,MrChaman7,1288,0,,
1082,,Axel626,1288,0,,
1083,,Glorfindel08,1288,0,,
1084,,JokerBond,1285,0,,
1085,,visentexd,1285,0,,
1086,,justonerloser,1783,0,1285,
1087,,ManoloF27,1284,0,,
1088,,carlos_armijos98,1283,0,,
1089,,Marcelo74,1642,0,1283,
1090,,OscarSusinos,1280,0,,
1091,,beatbarri,1280,0,,
1092,,Egon2011,1276,0,,
1093,,benjamin20006,1276,0,,
1094,,alucardfelixx,1274,0,,
1095,,Marevnie,1271,0,,
1096,,Arturup,1271,0,,
1097,,Dvegac11,1270,0,,
1098,,AlejandroPadilla11,1267,0,,
1099,,Guevara_Tarton_2006,1266,0,,
1100,,Destruyeateos,1266,0,,
1101,,Juan7luna,1261,0,,
1102,,hector765,1260,0,,
1103,,Castillejo1980,1256,0,,
1104,,Aldair_F,1256,0,,
1105,,belebon,1255,0,,
1106,,Erik_AR,1252,0,,
1107,,Gil_Otreb82,1618,0,1249,
1108,,joadi2021,1122,0,1249,
1109,,Franjo155,1245,0,,
1110,,Ivo666,1244,0,,
1111,,poetichees2021,1243,0,,
1112,,jpenaf01,1240,0,,
1113,,Pikazo,1240,0,,
1114,,joaquinsg06,1238,0,,
1115,,Monfe,1237,0,,
1116,,Pintox_UwU,1235,0,,
1117,,Os1cool7,1232,0,,
1118,,DylanV_7moA_Blue,1231,0,,
1119,,yelox2,1168,0,1231,
1120,,ballesta213,1230,0,,
1121,,LCDLJ,1230,0,,
1122,,Bruno_zz900,1228,0,,
1123,,Matias2507,1228,0,,
1124,,Matird1,1314,0,1227,
1125,,michael_wintermoon,1864,0,1224,
1126,,daniblunder,1222,0,,
1127,,pablomenacho97,1221,0,,
1128,,IPM-SantiGOrtiz,1217,0,,
1129,,Daniel-2IQ,1217,0,,
1130,,Jhuser22,1217,0,,
1131,,jossanti,1216,0,,
1132,,Camili3,1210,0,,
1133,,ar92,1209,0,,
1134,,fioro,1597,0,1206,
1135,,Dylan_Larios,1203,0,,
1136,,syrext227,1201,0,,
1137,,Payus,1200,0,,
1138,,romanvelgara,1198,0,,
1139,,peaton_huerfano,1195,0,,
1140,,Maxi-Stone,1195,0,,
1141,,MarioUrgoMarioUrgo,1192,0,,
1142,,Monse137,1189,0,,
1143,,Daniel_Felipe_poveda,1183,0,,
1144,,Crisfel2405,1182,0,,
1145,,Matirov123,1180,0,,
1146,,LuisPiriz_87,1176,0,,
1147,,tomascuneo,1172,0,,
1148,,Jjerazo,1172,0,,
1149,,jorge238,1166,0,,
1150,,VTHugo,1166,0,,
1151,,albomica,1164,0,,
1152,,IsraelUC10,1162,0,,
1153,,Humbert_wen,1160,0,,
1154,,RubenCL,1609,0,1159,
1155,,el_ingenegro,1687,0,1159,
1156,,Bauty321,1157,0,,
1157,,SebastianEVT,1154,0,,
1158,,FelipeVergaraEspino,1153,0,,
1159,,Megazon,1151,0,,
1160,,ZArR,1632,0,1151,
1161,,guerosharp,1150,0,,
1162,,REnmayo413,1148,0,,
1163,,Raycol,1147,0,,
1164,,Edgarmatt,1147,0,,
1165,,Bryan_Pacheco,1255,0,1147,
1166,,Chesster_1970,1143,0,,
1167,,undertaker9,1143,0,,
1168,,ghacosta,1141,0,,
1169,,Jane_Psychopomp,1748,0,1132,
1170,,Juanlg2606,1128,0,,
1171,,FedericoMercurio,1127,0,,
1172,,Pablo_Andres,1127,0,,
1173,,hacker2436,1478,0,1125,
1174,,Xandros,1123,0,,
1175,,TorresAlva,1123,0,,
1176,,Alejandrito7,1122,0,,
1177,,AlfredoSobrino,1109,0,,
1178,,mag250,1106,0,,
1179,,Tonykero4444,1106,0,,
1180,,Yohe03,1230,0,1103,
1181,,MikelBlanco,1146,0,1102,
1182,,Mrbrokenknee,1102,0,,
1183,,jacobebop,963,0,1102,
1184,,Juliand_02,1100,0,,
1185,,maikel_night,1304,0,1100,
1186,,edson3191,1100,0,,
1187,,Epsilon281,1098,0,,
1188,,dcmacster,1098,0,,
1189,,Juan3coma14,1097,0,,
1190,,tahirsosa,1454,0,1096,
1191,,NicoBenitez,1095,0,,
1192,,Juan_Felipe_Paez_R,1095,0,,
1193,,PasacheCalderonUPC,1829,0,1095,
1194,,Peyete,1091,0,,
1195,,Alexhipno,1087,0,,
1196,,Deider_VJ,1084,0,,
1197,,kevintangv,1119,0,1081,
1198,,Juan291211111,1080,0,,
1199,,magnuscarlsenCABJ,1079,0,,
1200,,zorroz5,1077,0,,
1201,,TheLion97,1077,0,,
1202,,Jhon4ASUCRE,1074,0,,
1203,,mabritos1991,1066,0,,
1204,,Latorcazafer,1061,0,,
1205,,joacomz99,1061,0,,
1206,,Polo_Torres,1058,0,,
1207,,IRengOI,1051,0,,
1208,,elcellistamisterioso,1049,0,,
1209,,davidrc845,1049,0,,
1210,,nicolas-look45,1049,0,,
1211,,Nao_tomori,1037,0,,
1212,,AESF2011,1036,0,,
1213,,Messico1,1034,0,,
1214,,ratedguns,1034,0,,
1215,,ivansteve,1032,0,,
1216,,albertochamorro01,1029,0,,
1217,,Y0ouko,1028,0,,
1218,,ProE7pro,1020,0,,
1219,,ArguedasJeferson,1020,0,,
1220,,Chessgreen4,1020,0,,
1221,,Gabriel-27,1017,0,,
1222,,RomeroMeneses,1014,0,,
1223,,paulino444,1012,0,,
1224,,mlorenzg,1377,0,1009,
1225,,Flaviusbelisaurus,1002,0,,
1226,,DanteCdro,1001,0,,
1227,,Alfredoarce1512,1258,0,1000,
1228,,avela1994,1258,0,1000,
1229,,ochoagu,1258,0,1000,
1230,,ppolvosmagicos,1258,0,1000,
1231,,Angel-8,999,0,,
1232,,DIANALI,994,0,,
1233,,Benja1401,988,0,,
1234,,vdanielsan,1040,0,985,
1235,,JorMoli,969,0,,
1236,,Fran_P,963,0,,
1237,,soy_un-ombligo1,976,0,962,
1238,,tahielnereo,958,0,,
1239,,Chechopirata,957,0,,
1240,,Danielbumm2,1166,0,954,
1241,,sergioefrain06,834,0,949,
1242,,sierrradoritoss,947,0,,
1243,,GenaroCe,944,0,,
1244,,GmvateRojas,1423,0,941,
1245,,Estebanth,930,0,,
1246,,Frudnik,926,0,,
1247,,marcabarc,926,0,,
1248,,LokilloMC,924,0,,
1249,,Ael4pnn,924,0,,
1250,,LawlietLNear,921,0,,
1251,,ricmezabaltazar,920,0,,
1252,,Emmiand,919,0,,
1253,,Manek93,919,0,,
1254,,navajon,908,0,,
1255,,Marun1,908,0,,
1256,,MeGananFacil996,1352,0,907,
1257,,Aaron3336,904,0,,
1258,,Patotective2800,1009,0,904,
1259,,l0velain,902,0,,
1260,,Cavy28,900,0,,
1261,,javieroto,1509,0,898,
1262,,FernaLeon,895,0,,
1263,,Paolo9,1350,0,892,
1264,,deltibero,1428,0,892,
1265,,FelipeAmuchastegui,1060,0,871,
1266,,ajiniesta,867,0,,
1267,,A60547334RAY,861,0,,
1268,,papayaya,1483,0,858,
1269,,felipaciaroni,1280,0,856,
1270,,Ydralisk,848,0,,
1271,,Marlontupapi,961,0,834,
1272,,andres_1999,826,0,,
1273,,VictorEspinozaM,810,0,,
1274,,jhony2780,1481,0,786,
1275,,ismaelcapp,782,0,,
1276,,Emmanuel_Villanueva,1136,0,767,
1277,,martillo87,1313,0,766,
1278,,AlexanderRchesspuno,1259,0,765,
1279,,SebasMendoza,1232,0,762,
1280,,BrayanA22mvp,1014,0,755,
1281,,Athosnm2008,761,0,740,
1282,,lucadelpieri,726,0,,
1283,,ElOscar,818,0,693,
1284,,Joselito412847,1095,0,692,
1285,,Jugadaor356,890,0,676,
1286,,RubenWing,1070,0,630,
1287,,Ultrax13,970,0,610,
1288,,SeRgIo_gamer,1952,0,600,
1289,,Angello14,1095,0,594,
1290,,familia_alfil,750,0,528,
1291,,S_4_N_7_1,800,0,381,
1292,,FerMacB,1643,0,294,
1293,,ejcs,660,0,203,
